PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2023-04-14,P,2,4,5,9,10,11,12,15,18,20,24,29,31,38,42,57,58,60,64,65
2023-04-13,P,2,3,4,19,21,22,25,28,29,32,34,37,41,42,44,54,60,65,66,69
2023-04-12,P,4,7,14,17,18,19,20,23,27,30,34,35,40,45,47,51,60,62,64,67
2023-04-11,P,1,3,5,6,11,22,26,30,31,35,36,37,39,41,49,51,52,58,59,64
2023-04-10,P,1,2,3,6,13,19,21,24,26,37,39,40,44,50,54,55,57,60,65,68
2023-04-09,P,3,5,7,8,9,10,20,22,23,29,31,32,34,40,41,44,48,55,57,70
2023-04-08,P,1,2,4,6,9,10,13,15,18,19,23,24,30,44,50,53,55,56,64,70
2023-04-07,P,8,9,14,17,18,19,20,23,28,29,31,32,37,43,51,55,64,66,67,68
2023-04-06,P,1,2,3,10,12,13,16,18,20,24,26,31,34,45,49,50,59,62,66,70
2023-04-05,P,1,4,6,9,11,13,21,22,24,28,32,36,39,45,47,50,54,62,64,69
2023-04-04,P,1,3,11,12,13,17,22,26,27,28,36,37,42,48,50,52,54,56,65,70
2023-04-03,P,5,10,14,15,20,24,25,31,32,36,40,41,46,48,49,55,58,60,64,66
2023-04-02,P,3,8,12,21,22,24,28,31,35,36,37,40,41,43,44,47,50,63,65,70
2023-04-01,P,4,13,15,16,21,22,25,26,28,29,33,34,36,40,50,51,53,56,62,69
2023-03-31,P,4,5,10,21,23,27,31,33,34,37,39,40,45,51,57,58,64,65,66,68
2023-03-30,P,7,10,12,18,21,23,25,29,31,32,34,36,40,51,54,57,59,62,63,70
2023-03-29,P,6,8,9,15,22,24,26,28,30,34,40,42,45,49,54,55,59,66,68,70
2023-03-28,P,1,3,7,10,12,13,20,21,24,27,29,32,36,42,50,52,54,59,63,67
2023-03-27,P,5,6,8,9,13,25,31,32,34,44,47,48,52,53,54,56,61,65,66,69
