PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
Nov 18 2022,P,4,5,13,15,17,20,21,24,26,29,30,31,34,41,43,45,49,53,55,59
Nov 17 2022,P,6,9,14,15,19,26,27,28,30,31,34,39,44,51,53,59,60,63,65,70
Nov 16 2022,P,5,7,13,15,16,18,19,25,28,32,40,41,44,47,49,54,56,57,60,65
Nov 15 2022,P,8,10,16,20,23,25,26,28,34,37,43,46,47,48,51,53,61,63,65,70
Nov 14 2022,P,3,6,7,9,14,19,25,28,30,31,32,42,44,47,55,59,60,61,67,69
Nov 13 2022,P,1,4,8,12,23,24,30,31,32,35,36,38,39,40,43,45,51,59,65,69
Nov 12 2022,P,5,6,7,8,12,15,16,18,23,27,48,51,52,55,56,57,59,62,63,69
Nov 11 2022,P,2,6,10,13,14,17,22,23,28,31,35,38,45,49,53,55,56,64,68,70
Nov 10 2022,P,3,4,7,9,15,21,25,27,29,31,34,43,45,46,49,56,61,64,66,70
Nov 09 2022,P,3,9,14,17,18,20,21,28,31,32,34,37,40,43,47,53,65,67,68,69
Nov 08 2022,P,3,7,8,13,14,19,21,22,31,34,35,40,41,46,52,53,54,65,67,68
Nov 07 2022,P,3,4,8,9,10,13,18,21,26,31,34,36,38,43,45,49,50,53,60,70
Nov 06 2022,P,1,2,5,6,7,10,12,17,18,20,22,27,34,36,40,49,54,62,63,64
Nov 05 2022,P,6,10,11,15,18,20,21,23,25,28,29,30,32,35,38,49,61,65,66,70
Nov 04 2022,P,4,5,8,16,19,22,25,28,31,36,37,42,44,48,50,56,57,58,59,63
Nov 03 2022,P,3,4,7,9,11,22,25,26,35,37,40,42,43,44,52,57,58,60,62,70
Nov 02 2022,P,1,2,6,9,14,15,18,22,30,32,33,34,41,46,48,57,59,62,65,69
Nov 01 2022,P,1,6,10,12,13,17,18,21,22,30,33,39,46,48,51,52,57,60,63,65
Oct 31 2022,P,5,9,10,15,22,23,28,32,34,36,39,45,47,49,59,61,64,66,68,69
Oct 30 2022,P,1,3,5,17,19,24,27,29,32,35,36,39,41,42,53,58,61,66,69,70
Oct 29 2022,P,1,6,10,11,12,18,20,21,25,27,29,36,42,43,47,49,50,53,61,69
Oct 28 2022,P,1,2,8,12,15,17,18,27,28,29,32,35,37,39,44,45,49,52,61,70
Oct 27 2022,P,2,4,9,12,17,20,25,27,29,31,34,35,45,46,50,52,53,58,65,69
Oct 26 2022,P,2,3,6,8,9,22,23,29,31,32,39,40,41,42,43,48,58,59,61,64
Oct 25 2022,P,1,11,14,16,18,21,26,32,35,39,41,44,45,51,53,54,55,59,66,70
Oct 24 2022,P,4,13,14,15,20,26,32,33,34,36,39,42,43,47,54,58,60,61,63,68
Oct 23 2022,P,2,5,12,13,15,19,23,24,25,36,42,45,46,52,56,60,62,64,65,67
Oct 22 2022,P,5,17,19,25,27,29,35,44,45,46,47,49,50,52,57,59,60,61,66,68
Oct 21 2022,P,1,3,6,10,12,14,19,20,30,31,35,36,37,45,48,58,59,63,64,65
Oct 20 2022,P,2,7,11,12,13,15,20,24,25,27,29,30,31,37,40,50,51,53,67,68
Oct 19 2022,P,4,6,10,12,18,21,32,40,44,51,54,56,57,58,63,65,66,67,69,70
Oct 18 2022,P,1,2,4,6,18,19,23,27,28,31,37,38,39,48,51,54,56,62,64,66
Oct 17 2022,P,6,17,18,19,22,23,25,26,32,34,37,38,41,43,54,56,57,66,67,70
Oct 16 2022,P,2,5,7,10,14,17,19,32,33,37,39,41,48,50,57,61,63,64,66,69
Oct 15 2022,P,3,5,9,10,12,17,20,28,34,35,39,44,50,51,56,57,60,61,66,67
Oct 14 2022,P,11,12,13,14,20,24,28,29,31,35,38,39,43,44,55,56,57,58,59,60
Oct 13 2022,P,3,9,16,17,19,23,29,31,32,36,37,38,40,47,50,56,64,67,68,69
Oct 12 2022,P,3,8,10,11,16,17,19,20,30,31,38,39,41,53,54,56,64,66,67,70
Oct 11 2022,P,4,10,13,15,18,19,21,23,25,32,35,39,41,45,46,48,55,59,61,66
Oct 10 2022,P,3,6,8,9,14,15,16,21,24,31,32,33,35,36,45,46,47,55,67,69
Oct 09 2022,P,4,10,12,15,16,20,22,25,27,28,30,37,43,52,54,58,60,67,68,70
Oct 08 2022,P,5,8,11,16,17,21,28,32,33,36,39,43,48,50,53,54,57,58,60,68
Oct 07 2022,P,1,2,3,6,7,10,11,12,17,19,22,24,27,39,42,48,49,59,64,65
Oct 06 2022,P,3,10,13,16,24,27,29,32,33,39,44,47,50,54,55,57,60,63,64,69
Oct 05 2022,P,4,13,15,22,24,29,30,34,37,38,40,47,48,49,50,53,56,58,64,68
Oct 04 2022,P,2,3,5,6,12,16,19,21,22,25,28,35,38,40,41,51,53,62,63,69
Oct 03 2022,P,2,6,7,8,11,16,17,20,22,28,34,37,39,44,45,53,55,56,58,60
Oct 02 2022,P,1,2,5,10,13,14,19,21,24,31,36,40,42,43,51,52,53,57,58,64
Oct 01 2022,P,4,5,10,19,24,25,27,37,40,43,44,51,56,57,59,61,63,64,66,70
Sep 30 2022,P,1,3,4,6,11,12,14,19,20,22,23,31,32,38,41,42,45,46,53,63
Sep 29 2022,P,2,5,6,16,17,18,19,20,21,22,24,26,42,50,51,55,56,59,60,62
Sep 28 2022,P,5,6,13,14,22,23,28,33,35,38,43,46,50,52,54,55,56,63,66,68
Sep 27 2022,P,2,3,9,13,14,24,26,28,29,33,34,44,45,52,53,57,63,64,69,70
Sep 26 2022,P,11,12,17,21,24,27,31,34,37,45,46,48,49,51,56,60,61,64,65,70
Sep 25 2022,P,1,3,4,8,14,20,25,26,33,34,35,36,38,43,48,49,51,61,67,70
Sep 24 2022,P,5,6,9,10,22,25,30,32,38,40,43,44,47,50,52,53,60,63,67,68
Sep 23 2022,P,1,5,7,10,11,12,19,20,21,26,38,41,43,44,47,51,52,58,64,70
Sep 22 2022,P,5,7,8,9,11,14,19,26,34,37,38,39,41,42,51,59,60,61,63,70
Sep 21 2022,P,19,20,21,22,24,25,28,34,38,40,41,42,43,48,53,61,63,64,67,70
Sep 20 2022,P,12,14,15,17,18,22,27,28,31,32,33,35,36,44,46,47,58,59,63,69
Sep 19 2022,P,4,7,9,12,13,29,30,31,32,41,42,44,46,47,49,55,58,66,68,69
Sep 18 2022,P,11,12,13,15,20,22,24,25,26,28,29,33,37,43,44,47,51,60,66,67
Sep 17 2022,P,1,10,11,13,16,20,21,23,25,28,32,35,40,46,47,58,63,66,68,69
Sep 16 2022,P,6,10,12,13,16,20,21,22,25,31,32,34,40,42,51,56,58,59,60,65
Sep 15 2022,P,4,7,12,14,16,25,27,28,32,36,39,40,42,46,55,57,58,60,64,69
Sep 14 2022,P,1,4,6,7,16,17,19,23,25,31,37,39,40,48,58,59,61,62,67,70
Sep 13 2022,P,6,9,11,12,16,20,21,25,26,27,28,34,38,44,46,53,54,55,56,57
Sep 12 2022,P,2,10,12,13,14,16,20,26,29,35,38,39,42,45,52,56,59,61,67,68
Sep 11 2022,P,1,8,12,15,19,22,28,32,35,36,37,40,46,48,50,51,53,58,62,66
Sep 10 2022,P,3,4,14,18,22,25,28,32,34,36,48,50,51,54,56,58,62,63,65,66
Sep 09 2022,P,2,6,7,10,12,15,20,21,29,30,33,41,42,48,49,50,53,56,64,69
Sep 08 2022,P,1,6,12,18,21,22,31,33,36,38,40,41,48,50,53,55,57,60,63,70
Sep 07 2022,P,2,4,5,7,8,11,16,19,27,28,30,35,41,42,53,56,61,63,65,68
Sep 06 2022,P,1,3,7,8,14,16,19,21,28,29,32,38,41,45,46,54,58,59,61,69
Sep 05 2022,P,3,4,5,7,10,18,23,27,33,40,43,44,48,51,55,56,59,60,67,69
Sep 04 2022,P,7,9,14,18,19,21,22,24,25,32,35,36,40,43,52,56,61,65,66,70
Sep 03 2022,P,2,3,4,8,11,12,16,20,21,27,35,42,44,45,51,55,56,57,64,68
Sep 02 2022,P,2,3,4,8,10,11,12,14,21,29,43,51,55,56,57,58,63,64,65,68
Sep 01 2022,P,1,10,11,14,17,21,24,27,28,32,37,39,41,43,44,46,58,62,66,68
Aug 31 2022,P,2,5,7,12,13,14,19,22,25,27,28,36,39,46,47,57,61,64,68,70
Aug 30 2022,P,1,2,7,12,14,20,37,39,41,44,46,48,50,54,55,57,58,62,63,65
Aug 29 2022,P,5,7,11,12,13,15,18,19,24,32,36,38,46,48,49,51,52,57,62,65
Aug 28 2022,P,2,3,4,6,7,9,12,21,22,24,26,33,37,40,41,46,48,55,56,59
Aug 27 2022,P,4,7,9,10,19,27,29,30,39,42,47,52,58,60,61,62,64,65,66,68
Aug 26 2022,P,2,8,13,18,21,23,30,31,38,41,46,47,51,53,54,56,60,65,66,67
Aug 25 2022,P,1,2,4,10,11,15,25,27,37,39,42,43,53,55,56,61,64,66,67,69
Aug 24 2022,P,1,2,7,8,9,12,14,15,16,27,31,33,43,45,47,49,52,54,58,59
Aug 23 2022,P,4,10,11,27,30,31,34,38,40,42,46,49,51,52,54,55,56,60,62,63
Aug 22 2022,P,4,6,9,12,16,20,26,27,29,32,34,42,43,45,48,53,56,65,67,70
Aug 21 2022,P,8,18,19,22,23,27,28,29,30,32,35,42,44,48,54,56,59,60,61,65
Aug 20 2022,P,2,6,11,15,17,18,19,29,35,36,40,43,44,47,48,49,58,59,62,70
Aug 19 2022,P,4,5,10,12,21,24,30,32,33,36,43,44,45,48,55,56,58,60,66,68
Aug 18 2022,P,8,11,19,20,21,23,28,31,36,38,41,42,45,50,53,54,55,58,64,65
Aug 17 2022,P,1,8,9,10,12,18,20,30,31,33,37,40,42,48,49,55,56,57,62,68
Aug 16 2022,P,1,3,4,11,12,13,16,22,23,28,31,33,37,40,45,46,63,64,67,69
Aug 15 2022,P,1,8,10,11,13,16,18,23,35,41,42,45,47,48,49,56,57,58,66,67
Aug 14 2022,P,4,7,9,16,19,23,28,33,36,39,40,51,52,53,57,58,59,64,65,70
Aug 13 2022,P,1,2,3,5,7,8,10,12,14,20,25,31,32,34,35,37,46,48,64,68
Aug 12 2022,P,4,5,10,12,13,16,17,19,20,24,28,38,44,54,56,59,62,64,67,70
Aug 11 2022,P,9,16,17,19,22,24,28,29,34,39,49,50,54,56,59,63,64,65,69,70
Aug 10 2022,P,2,7,11,14,24,32,37,38,40,41,44,47,49,54,57,59,60,61,65,67
Aug 09 2022,P,1,5,10,15,16,18,19,20,28,34,35,37,40,46,48,56,61,62,63,66
Aug 08 2022,P,2,4,5,8,9,12,15,17,23,25,32,33,34,39,45,50,58,63,65,70
Aug 07 2022,P,3,5,7,14,15,17,20,24,35,41,42,52,54,58,60,61,62,65,69,70
Aug 06 2022,P,1,4,7,19,28,32,34,35,36,37,41,47,49,52,54,57,59,65,69,70
Aug 05 2022,P,3,12,14,17,20,24,31,33,36,41,46,48,50,56,57,58,62,63,64,66
Aug 04 2022,P,10,12,18,19,23,24,27,28,30,31,32,37,39,47,49,52,56,62,65,68
Aug 03 2022,P,7,10,15,21,22,37,39,42,51,52,57,59,60,61,64,66,67,68,69,70
Aug 02 2022,P,2,5,7,10,17,21,32,33,38,40,41,47,50,51,55,61,62,64,67,69
Aug 01 2022,P,1,5,6,7,8,9,13,16,17,20,24,25,28,33,36,43,46,60,61,62
Jul 31 2022,P,3,7,8,13,17,22,24,27,31,42,43,47,48,49,50,51,55,61,62,70
Jul 30 2022,P,4,10,12,15,17,18,24,25,27,31,32,33,35,36,38,42,45,55,56,69
Jul 29 2022,P,1,2,3,7,10,12,15,17,18,19,20,21,30,32,35,39,46,47,53,63
Jul 28 2022,P,4,8,10,24,26,34,36,40,42,47,48,54,58,59,60,62,63,66,67,68
Jul 27 2022,P,5,15,19,22,28,31,35,36,38,42,44,47,48,51,52,53,55,58,60,61
Jul 26 2022,P,3,4,11,14,16,23,28,38,40,43,44,45,47,48,53,59,61,63,68,69
Jul 25 2022,P,4,8,12,14,20,22,23,33,34,35,42,47,49,50,52,54,57,60,66,68
Jul 24 2022,P,1,3,5,8,11,12,13,21,27,32,33,41,50,54,55,58,60,61,63,70
Jul 23 2022,P,1,6,8,10,14,15,16,19,27,30,37,40,43,44,47,55,58,60,66,68
Jul 22 2022,P,5,8,16,24,26,27,28,33,34,36,37,42,46,47,48,56,61,62,66,69
Jul 21 2022,P,1,5,11,18,22,23,25,32,33,34,35,39,43,45,48,53,56,57,64,66
Jul 20 2022,P,4,7,12,13,14,16,17,23,27,32,34,37,39,42,46,48,52,57,61,70
Jul 19 2022,P,3,7,9,16,20,25,28,31,34,36,37,38,42,44,53,55,56,60,62,69
Jul 18 2022,P,1,4,5,6,25,26,27,29,32,33,41,48,51,52,53,57,60,62,66,67
Jul 17 2022,P,5,13,16,22,23,24,25,28,29,36,38,41,43,48,52,55,57,64,67,68
Jul 16 2022,P,2,4,12,18,19,24,27,31,33,39,43,49,50,51,53,55,59,63,69,70
Jul 15 2022,P,1,3,5,7,12,13,14,23,29,36,38,42,43,50,51,57,60,62,66,68
Jul 14 2022,P,2,3,6,9,15,17,20,22,25,30,31,33,39,41,43,58,61,64,68,69
Jul 13 2022,P,5,6,7,8,12,17,25,27,28,29,32,33,40,43,53,55,58,59,63,66
Jul 12 2022,P,6,10,15,20,24,25,31,34,36,37,39,41,44,50,51,58,60,64,69,70
Jul 11 2022,P,4,8,9,12,17,18,20,21,25,26,27,30,35,38,55,58,59,60,65,68
Jul 10 2022,P,2,3,6,9,11,13,15,17,24,32,36,42,49,50,51,53,57,61,65,66
Jul 09 2022,P,1,3,4,5,6,10,14,17,22,27,29,32,33,37,46,53,56,58,59,67
Jul 08 2022,P,1,8,13,15,17,30,37,38,39,41,44,49,50,53,55,58,60,62,65,68
Jul 07 2022,P,1,3,9,18,19,21,22,27,28,31,32,35,38,45,46,49,53,54,55,69
Jul 06 2022,P,3,5,6,8,10,16,21,32,33,39,41,45,48,49,51,53,54,56,65,67
Jul 05 2022,P,6,16,17,29,34,35,39,42,43,46,47,52,58,60,61,62,63,64,67,70
Jul 04 2022,P,1,6,8,15,22,25,26,28,29,30,34,38,42,47,48,51,53,65,67,69
Jul 03 2022,P,1,2,11,13,14,16,21,22,35,37,39,40,45,48,52,58,65,66,67,68
Jul 02 2022,P,1,3,7,9,10,12,16,19,20,26,34,37,44,50,53,59,62,65,66,70
Jul 01 2022,P,3,7,10,11,15,18,19,28,30,35,38,42,43,45,49,50,54,56,58,67
Jun 30 2022,P,4,7,10,11,14,15,20,22,25,27,29,32,44,47,52,53,58,59,61,62
Jun 29 2022,P,2,8,11,16,19,20,22,29,30,36,37,39,40,44,52,55,56,60,64,66
Jun 28 2022,P,4,5,6,8,13,25,26,30,31,33,34,35,39,43,47,53,56,61,66,70
Jun 27 2022,P,2,5,12,14,17,19,20,21,26,27,32,38,40,44,48,51,53,54,58,65
Jun 26 2022,P,7,11,15,17,18,19,22,23,24,37,44,46,48,49,51,53,57,59,61,66
Jun 25 2022,P,3,4,8,20,22,28,29,30,34,36,41,42,44,45,47,50,51,54,68,70
Jun 24 2022,P,5,10,13,14,15,17,21,25,29,30,39,45,46,48,51,52,53,54,60,69
Jun 23 2022,P,1,2,8,13,14,18,22,23,25,27,30,31,34,35,38,46,51,53,55,59
Jun 22 2022,P,1,2,6,9,11,15,18,22,34,35,36,40,44,50,51,55,57,59,63,64
Jun 21 2022,P,10,11,16,17,23,25,26,28,31,35,42,43,48,52,53,54,57,63,69,70
Jun 20 2022,P,1,3,8,12,13,15,19,22,27,29,40,45,54,56,58,60,61,64,65,66
Jun 19 2022,P,6,7,10,16,17,18,19,24,25,33,37,38,41,44,50,51,52,57,62,66
Jun 18 2022,P,1,7,9,10,19,21,26,28,29,32,35,37,39,44,46,47,60,63,64,68
Jun 17 2022,P,8,14,20,22,23,26,29,30,32,36,39,41,42,46,49,50,61,66,68,69
Jun 16 2022,P,3,4,6,8,12,19,26,29,30,37,38,45,46,47,51,55,62,66,67,68
Jun 15 2022,P,1,8,10,11,13,16,17,18,22,23,25,26,30,36,40,46,47,48,51,54
Jun 14 2022,P,4,6,8,19,21,22,28,29,30,34,36,43,44,47,51,54,60,66,69,70
Jun 13 2022,P,1,2,11,15,17,22,24,25,28,33,37,42,45,46,47,48,50,62,64,68
Jun 12 2022,P,7,9,11,21,22,23,24,26,29,32,34,35,40,41,42,47,51,55,57,62
Jun 11 2022,P,1,3,4,9,12,20,25,26,28,31,35,38,42,46,51,53,59,60,61,64
Jun 10 2022,P,4,6,15,17,18,19,25,26,27,29,34,39,42,46,47,51,54,63,65,70
Jun 09 2022,P,2,5,8,13,16,21,22,25,27,29,31,44,45,47,49,51,52,60,62,63
Jun 08 2022,P,4,10,14,17,21,24,25,27,30,31,35,37,42,43,46,58,60,62,67,69
Jun 07 2022,P,5,8,11,14,18,24,26,35,37,40,43,44,46,47,50,52,56,60,62,65
Jun 06 2022,P,2,7,10,19,21,23,28,35,37,39,46,47,53,55,57,59,62,63,65,68
Jun 05 2022,P,4,7,8,9,18,19,27,29,31,32,45,48,52,55,60,61,62,66,67,69
Jun 04 2022,P,1,5,6,7,9,11,12,19,20,23,24,26,28,37,41,42,44,54,55,62
Jun 03 2022,P,4,7,12,13,14,18,22,23,24,29,38,40,43,44,46,49,52,55,56,60
Jun 02 2022,P,1,2,3,8,9,12,13,16,20,23,24,29,31,33,37,42,44,46,48,60
Jun 01 2022,P,2,9,17,18,20,28,34,35,39,41,44,45,51,53,55,56,57,59,61,66
May 31 2022,P,2,4,7,9,14,16,17,24,28,33,36,40,41,46,49,51,53,56,58,67
May 30 2022,P,6,7,10,11,12,14,17,18,19,20,23,25,26,36,40,41,43,45,57,67
May 29 2022,P,2,4,7,12,13,14,20,28,34,37,42,43,45,48,49,53,56,57,59,66
May 28 2022,P,1,2,3,5,9,12,13,16,25,27,30,32,34,35,37,42,52,58,61,66
May 27 2022,P,4,6,9,10,12,18,21,23,30,34,39,41,43,47,56,58,59,61,62,64
May 26 2022,P,2,6,7,8,14,21,23,24,26,28,30,32,35,38,40,41,47,49,61,67
May 25 2022,P,1,5,6,8,18,31,33,35,37,38,41,45,47,48,49,51,53,59,65,67
May 24 2022,P,6,13,20,21,24,26,27,32,39,42,44,45,56,58,61,62,64,66,69,70
May 23 2022,P,4,5,7,8,13,14,17,21,30,32,36,38,40,46,47,51,53,62,68,70
May 22 2022,P,6,13,19,23,28,31,32,33,35,38,42,43,44,45,46,54,58,61,64,66
May 21 2022,P,5,12,13,14,16,17,18,23,33,34,36,37,39,44,47,52,53,55,58,70
May 20 2022,P,2,5,6,10,12,13,15,17,26,32,33,38,39,43,53,57,59,60,61,62
May 19 2022,P,4,9,12,13,18,22,24,29,32,39,40,44,46,47,56,57,58,61,62,70
May 18 2022,P,2,4,5,7,9,10,11,23,34,38,39,40,41,44,46,49,55,57,65,66
May 17 2022,P,4,7,27,31,33,37,39,40,46,49,51,52,54,55,57,58,64,66,68,70
May 16 2022,P,3,6,14,17,18,28,34,35,36,37,40,41,45,52,53,57,61,63,67,69
May 15 2022,P,2,8,9,14,15,19,24,30,39,40,41,45,52,53,54,56,59,63,65,67
May 14 2022,P,1,4,14,16,21,25,26,28,32,35,42,43,51,52,56,58,59,65,69,70
May 13 2022,P,5,6,7,8,10,22,25,29,31,32,33,39,45,47,51,52,53,62,66,67
May 12 2022,P,2,5,9,21,22,24,29,38,42,47,48,51,52,57,61,62,63,64,66,68
May 11 2022,P,7,10,13,23,27,30,36,40,44,45,54,56,57,58,59,61,64,65,67,68
May 10 2022,P,1,2,15,19,21,23,25,27,31,32,36,37,39,40,52,53,59,61,62,70
May 09 2022,P,1,10,11,14,16,19,20,23,26,29,31,32,39,40,43,49,60,62,64,68
May 08 2022,P,6,8,12,13,17,22,25,33,35,39,40,46,48,50,53,56,63,64,66,70
May 07 2022,P,6,7,12,17,20,21,22,24,26,31,38,39,46,49,50,52,54,58,65,66
May 06 2022,P,1,7,14,19,20,22,23,27,31,32,34,41,42,46,50,52,59,65,66,70
May 05 2022,P,1,3,7,18,19,21,23,24,25,26,39,45,47,49,59,60,63,65,68,70
May 04 2022,P,3,6,7,12,13,15,17,22,27,28,31,32,39,41,42,45,49,56,67,70
May 03 2022,P,1,3,4,5,8,10,16,19,31,42,45,46,48,52,61,62,63,64,67,68
May 02 2022,P,17,19,21,23,26,27,30,33,34,36,42,45,52,53,54,57,58,61,66,70
May 01 2022,P,3,5,7,9,18,19,32,33,38,40,46,47,50,53,54,55,57,59,68,70
Apr 30 2022,P,1,3,4,5,8,13,17,18,21,27,37,41,44,45,48,51,56,60,66,67
Apr 29 2022,P,1,9,10,13,16,21,23,26,29,36,38,41,46,51,56,57,62,63,67,69
Apr 28 2022,P,7,11,14,19,22,23,25,28,33,34,35,41,42,43,45,51,56,58,63,67
Apr 27 2022,P,3,7,9,10,14,20,23,25,26,31,32,37,39,44,46,56,58,62,64,66
Apr 26 2022,P,6,10,11,18,20,22,24,26,29,40,45,46,47,48,50,53,54,60,67,69
Apr 25 2022,P,4,6,7,13,14,17,22,26,28,29,32,35,38,44,49,52,53,56,65,67
Apr 24 2022,P,1,5,7,11,13,15,19,24,30,33,38,39,43,51,52,58,61,65,66,70
Apr 23 2022,P,1,7,9,10,13,14,15,16,33,34,37,39,42,45,46,48,54,67,69,70
Apr 22 2022,P,1,4,12,21,24,25,30,31,32,35,36,39,42,43,46,50,51,52,57,60
Apr 21 2022,P,2,3,5,6,7,10,24,26,30,37,39,40,42,46,48,49,50,51,59,66
Apr 20 2022,P,10,11,16,17,23,25,29,30,31,32,36,41,45,49,50,51,56,59,68,69
Apr 19 2022,P,5,6,8,14,15,22,25,27,32,33,35,36,45,47,50,52,53,59,65,69
Apr 18 2022,P,1,2,4,17,21,23,26,29,30,31,33,41,43,45,47,49,53,54,60,67
Apr 17 2022,P,2,3,4,11,16,24,26,28,30,34,35,38,45,47,49,50,56,60,62,70
Apr 16 2022,P,2,3,12,14,15,23,30,32,42,46,47,48,54,55,56,59,60,62,63,64
Apr 15 2022,P,1,6,13,14,16,17,20,24,25,27,28,30,31,36,38,39,40,42,59,66
Apr 14 2022,P,3,4,7,11,12,15,23,24,27,31,35,36,46,51,52,53,56,60,63,67
Apr 13 2022,P,3,7,14,15,19,23,25,27,31,37,42,43,44,47,48,51,55,58,60,62
Apr 12 2022,P,4,6,11,13,14,20,26,30,34,36,38,40,43,50,51,53,54,60,65,68
Apr 11 2022,P,2,4,7,13,15,18,20,21,24,25,26,30,36,40,48,49,51,61,66,68
Apr 10 2022,P,3,15,16,19,21,22,33,39,40,44,45,54,58,59,61,62,63,65,68,70
Apr 09 2022,P,1,5,8,11,14,19,21,25,33,38,40,41,44,46,48,51,52,61,65,68
Apr 08 2022,P,2,3,4,5,8,12,16,24,25,29,31,33,46,47,54,55,60,63,64,67
Apr 07 2022,P,1,3,5,6,10,19,22,23,24,28,29,35,36,43,44,46,53,56,58,64
Apr 06 2022,P,4,12,15,18,20,23,24,26,28,34,46,47,50,52,58,59,62,63,64,68
Apr 05 2022,P,3,5,7,8,12,18,22,26,27,31,38,42,43,47,51,52,55,56,59,67
Apr 04 2022,P,1,3,11,16,23,24,28,30,31,33,37,39,43,44,45,51,59,61,64,65
Apr 03 2022,P,1,9,12,19,23,24,27,28,29,34,36,40,44,45,46,48,51,53,54,59
